id,label,type,definition,color,size,degree
https://data.crow.nl/imbor/term/3f4d039f-8078-4250-a895-4ce9851aac92,10 tot 15 m³,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/ae153c80-6f2c-4e4b-bd21-1ffab7f95ff1,Influentieleiding,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/ada7f7ad-2a4f-43ac-aa5a-c9338d03b663,Fitnessbank,Concept,"Type gedetailleerd van een sporttoestel, fitnesstoestel.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/0f8dc574-0a3d-4a84-8192-95e38ade552b,Terreinriolering,Concept,Rioolstelsel op particulier terrein.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/d8e0048b-e428-4bfd-92a2-72388d7368d8,VeerVerschijningsvorm,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Veerverbinding en het attribuut verschijningsvorm.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/95536fa0-b45c-4417-9d12-2d6f8229fc80,Filelus,Concept,Een detectielus die filevorming detecteert.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/ffa6760b-3317-453f-9a87-2b233a10b3c6,< 1 : 4,Concept,Bodemverheffingsklasse met als bovengrens het verloop van één meter in hoogte over de horizontale afstand van vier meter.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/515b6432-f016-4053-8c33-52097eb8706d,A02100,Concept,Einde maximumsnelheid 100 km per uur.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/4353ed3c-bec9-4bb0-827e-106f87b44688,B.1c,Concept,Verplichting te varen in de richting aangegeven door de pijl.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/2344f77e-daf7-4135-973f-322fa1a000f0,Lichte klei,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/336b50fa-ffa8-46a6-8952-4defc6c0288b,Fase 1,Concept,De materie van het object betreft een materiaal dat voor het eerst is hergebruikt.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/80faa8fb-03e3-4de7-8a23-d44de8e7f778,Matig voedselrijk,Concept,Een bodem met met een middelmatige beschikbaarheid van minerale nutriënten (trofiegraad).,#FFEAA7,5,6
https://data.crow.nl/imbor/term/165e7300-8399-4da7-8176-58634b46fb5b,BW203r,Concept,Aanduiding van de aanwezigheid van een carpoolplaats in de rechts wijzende richting.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/a54af3aa-dd3d-4ddc-b8ae-2630ae89f404,Sandwichconstructie (drukspreidend),Concept,Een open dragende en drukspreidende constructie van geprefabriceerde elementen en doek voor het bieden van een geconditioneerde groeiplaats die onder een verharding is aangebracht.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/f083300a-e2d4-4471-997d-14b3a3ccc15d,Anti-ramkraakpaal,Concept,Voorziening die een gebouw of ander object moet beschermen tegen ramkraken door aanrijdingen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/5151e0ce-6ad7-4b38-8b24-25293a9acdba,L1070,Concept,Uitrengebied voor honden.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/b546d2d1-c358-4851-8d22-93ff83d75875,E102sh,Concept,Herhaling sector betaald parkeren (bankpas).,#FFEAA7,5,6
https://data.crow.nl/imbor/term/60bb3bdf-a4da-4d8c-b1b3-e49b9bd895b8,PortaalVerschijningsvorm,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Portaal en het attribuut verschijningsvorm.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/a298d468-e08b-49f5-ad3a-df07531d0c0e,Loods,Concept,Groot en hoog gebouw met veelal grote inrijdeuren bedoeld voor het opslaan van handels- of industriële goederen.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/3f3ad9f0-7440-4268-b487-c1b371f718f1,LichtbronRemplacegroep,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Lichtbron en het attribuut remplacegroep.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/03384113-1507-4df2-874f-20f50b3b11f3,Bergbezinkbassin,Concept,Een gesloten reservoir waarin het afvalwater tijdelijk wordt opgevangen met een slib reinigende voorziening.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/f1e688fe-c397-4307-9577-3f840ce984d3,T23,Concept,1 rijstrook rechtdoor en einde rijstrook voor de 2 naastliggende rijstroken met asverlegging.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/3dcd13f2-f06d-46ac-8deb-11c20818712d,Duikelrek van zijdelingse touwen,Concept,Een touwduikelrek waarbij vier of meer palen in een rechthoek zijn gepositioneerd en aan de lange zijden twee evenwijdige touwen zijn gespannen om over te duikelen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/1d4c33fb-b18f-48a4-a191-34550674d0f6,Nederlandse exclusieve economische zone,Concept,Het gebied buiten en grenzend aan de territoriale zee dat zich niet verder uitstrekt dan tweehonderd zeemijlen vanaf de laagwaterlijn.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/55bf5d51-9d27-480d-944c-9cdff5fe4573,b.o.b. eindpunt leiding,Concept,Binnen-onderkant buis eind.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/b4ccbe9a-e8da-4e46-ba98-166d52ff5fcf,110 mm,Concept,"De afgemeten, ruimtelijke hoeveelheid van honderdtien duizendsten van een meter.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/bb03ff4e-208c-4718-b1bb-591da454124e,Landschappelijk gebied,Concept,Geografische ruimte die een fysisch-geografische samenhang vertoont.,#FFEAA7,5,7
https://data.crow.nl/imbor/term/a53cd989-21ef-4f50-b9c8-c83f82d6ef2d,Bosbeekjuffer,Concept,"Calopteryx virgo, forse juffers met zeer brede vleugels en een dicht netwerk van vleugeladers. De mannetjes hebben een blauw metaalglanzend lichaam en vrijwel geheel zwarte vleugels met een blauwe glans.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/6e069bfa-962a-45fd-bc06-5de7ddcdb30a,L10-08_C01t,Concept,"Kruispunt, rechtdoor afgesloten, linksaf en rechtsaf doorgaand.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/de06aa0d-2b8d-417e-9c7b-9b2b2d00d078,Driekleurig fietslicht met fietserherkenningarmatuur,Concept,"Verkeerslantaarn ten behoeve van de regulering van het fietsverkeer, met lampen in drie verschillende kleuren voor verkeerssignalering: groen, oranje en rood, en een armatuur dat aangeeft dat er binnen de verkeersregelinstallatie een bewegingssensor aanwe",#FFEAA7,5,5
https://data.crow.nl/imbor/term/ce341f68-55fa-4267-aa25-551a5f4ea5a6,Bellenscherm,Concept,Een gordijn van luchtbellen dat moet voorkomen dat het zoute water en het zoete water aan weerszijden van een sluis met elkaar mengen en ook ingezet kan worden om drijvend plastic te weerhouden een bepaalde kant op te drijven.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/4ca343d7-eb0e-4519-9168-632a463b04c9,Geel,Concept,Een primaire kleur bij de subtractieve kleurmenging. Bij de additieve kleurmenging is het een secundaire kleur die wordt verkregen door menging van rood en groen. Het is de complementaire kleur van blauw.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/20b17596-41cc-4be5-b3ff-891226c4786a,BB23-1r,Concept,Waarschuwingsbaken rechts van rijbaan op 80 m voor beweegbare brug of spoorwegovergang.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/1b0ca8dd-2535-4819-83c1-ac224367abf0,Bebakening,Concept,Officiëleategorie BB conform RVV1990.,#FFEAA7,5,58
https://data.crow.nl/imbor/term/219c26d7-26e5-4fa0-a0dd-4c1bbbc1f3c4,L10-06r_C01t,Concept,"Kruispunt, rechtsaf afgesloten, rechtdoor en linksaf doorgaand.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/29acf548-0e12-4ea4-a4dc-71bff4dae990,T201-nummer,Concept,Omleidingsborden met nummer en richting.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/2acc9e80-ab77-41fd-9ee4-1a7516769a41,BoomOnderstam,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Boom en het attribuut onderstam.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/a5061de1-edea-48c8-ad56-8fdca3bb9465,HaagVerschijningsvorm,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Haag en het attribuut verschijningsvorm.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/3fe89b3b-0eb0-446f-8ba8-876fbed0c393,Horizontale legankers,Concept,De plaatsing van een ankerscherm tussen de hoofdwand in horizontale richting.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/5cad76a3-441e-4593-bbe0-5f291b09b644,Schietterrein,Concept,Een functioneel gebied dat één of meer schietbanen omvat.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/5ab463c1-e0e8-4d2a-be18-e78afdb53291,Leem,Concept,"Verschijningsvorm van grondsoort, grond die voornamelijk bestaat uit silt (deeltjes met korrelgrootte tussen de 2 en 50--64 micrometer).",#FFEAA7,5,5
https://data.crow.nl/imbor/term/207f8781-4b51-44b2-8a92-9642f89d4c9c,80 km/h,Concept,"Een mate van verandering per tijdseenheid, waarbij de mate van verandering een afgelegde weg van tachtig kilometer is en de tijdseenheid één uur.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/dca4ab94-cc58-4b07-bcf6-bfcd6b3ab369,beginGeldigheid,Concept,Start van de periode waarop deze versie van het informatieobject geldig is in de werkelijkheid.,#FFEAA7,5,7
https://data.crow.nl/imbor/term/0c9254a8-d350-462f-a9cc-6c1bd86c37ba,aanwezigheid bollen,Concept,Aanduiding van de hoeveelheid ondergrondse stengeldelen van planten die binnen de begrenzing van het Gras- en kruidachtigen objecttype aanwezig zijn.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/ba5e35e6-514a-4f18-af9d-3e9a63bbb130,Multi net,Concept,Een fitnesstoestel bestaande uit een (diagonaal) opgesteld klimnet voor sportief gebruik.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/d0077d02-cd9a-4b2c-a95b-353b1999ca61,Natuurreservaat,Concept,"Een gebied met flora, fauna of landschap dat onder bescherming van een instantie is gesteld vanwege diens waarde.",#FFEAA7,5,7
https://data.crow.nl/imbor/term/8f641c70-b0fb-46c4-b479-09451afbb17a,Lozen buiten het stelsel,Concept,Het extern aan een bepaald netwerk laten wegstromen van de materie die binnen dat netwerk wordt voortgeleid.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/a62e3e55-430b-4f40-856c-1d95c8930166,SZ02,Concept,Zeilbootverhuur.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/b62348b9-8c22-4423-860e-b5bcbf739a67,Doorvoeren leidingen en/of kabels,Concept,"Het geleiden van media voor de voortgeleiding van materie, energie of signalen.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/55f12226-1827-443a-9ede-2582ddc7d14d,Pijl links met hamerkopsymbool,Concept,"Bij kruispunten op korte afstand van elkaar, in een strook voor een afslaande beweging als deze afslaande beweging op het eerste kruispunt niet is toegestaan.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/fdcd331a-69f6-4f54-8756-68f9306d86ef,TC-SEL LL,Concept,Compacte fluorescerende lamp (één buis) voor elektronische ballast tot aan 80W. De code is ontleend aan het LBS Lampcodesysteem van Zentralverband Elektrotechnik und Elecktronikindustrie. De equivalente ILCOS-code is: FSDH.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/9447d537-f0cd-4c85-ac8c-da232bca6354,Eurocode NEN-EN 1991-2+C1/NB CC3 klasse4 BM1,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/79d7e08e-3eca-4b3b-a8e6-878ff022a4f2,Tweezijdig,Concept,Aanduiding dat de schouw van het waterobject vanaf twee zijden plaatsvindt.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/c28e3267-6185-4046-8b7d-60959fced67c,barcode,Concept,"Streepjescodering die bestaat uit een opeenvolging van lijnen die een code representeert die door een scanner gelezen kan worden. Afhankelijk van het coderingssysteem kan deze code uitsluitend uit cijfers bestaan, of uit een combinatie van cijfers, letters en leestekens.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/6d041b5c-007d-48f2-88bc-81e409369f28,OB802-T,Concept,"Tijdelijk bord, tekst: maaien.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/3b392a03-914c-48d8-938d-9a242b1b1b90,hectometerpunt,Concept,Locatieaanduiding op regelmatige afstand langs de wegverbinding.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/b934b0e3-a2ca-438a-80ae-0989128cbb75,markeringsbreedte,Concept,Standaardbreedtes van lijnmarkeringen.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/b21c27a2-5766-49ba-9fc0-34ad6d36a754,Beluchten vrijverval leiding,Concept,Het toevoeren van het homogene mengsel van gassen in de onderste lagen van de aardatmosfeer naar een medium dat door middel van de werking van de zwaartekracht materie voortgeleidt.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/d115bf9e-495e-4857-9516-2d0512563fd3,Functie,Concept,Een activiteit die het externe gedrag beschrijft van het object die de activiteit uitvoert.,#FFEAA7,6,270
https://data.crow.nl/imbor/term/281a04e1-898b-47c4-88f4-8ee90d09adbf,Laadinfrastructuur,Concept,"Beheeromgeving voor registratie en inwinnen van gegevens, het beheren en inspecteren van de laadinfrastructuur.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/b5f230c2-4523-4cdb-802b-d160343a2cc5,xsd:boolean,Concept,"Datatype dat de logische ja/nee waarden vertegenwoordigt. De geldige waarden voor dit datatype zijn waar, onwaar, 0 en 1. Kapitaalgeletterde (bijv. TRUE) of afgekorte (bijv. T) waarden zijn ongeldig.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/f0c1bc83-2c06-4a78-ba21-d6addc5200e1,American football doel,Concept,"Een portaal in de vorm van een tweetands vork, fungerend als doel voor de sport American football.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/56187d81-df1e-40e5-be7e-6fe22b744efc,Ecologische zone,Concept,Functionele ruimte speciaal voor het registreren van ecologisch functionele aandachts- en onderzoeksgebieden.,#FFEAA7,5,11
https://data.crow.nl/imbor/term/492a5b84-6a07-473f-9963-af6aff2f6a43,B-collectie,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/cbb41aa7-2545-4130-a9a9-da6f8d71d6e5,Aansluiting aan achterkant,Concept,De aansluiting van de kolk de leiding zit aan de achterkant.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/452e1fd7-6fbd-4db1-a688-01585e17bde2,D.3a,Concept,Aanbevolen vaarrichting.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/d48e65db-e84a-43b9-a8b2-6de4a9371d85,Voorrangskruispunt: met middenberm,Concept,"Kruispunt waar de voorrang is geregeld door middel van RVV-borden B1 t/m B7 of met een uitritconstructie. Dit geldt ook voor solitaire fietspaden en OV-banen. De rijstroken op de rijbanen van het kruispunt zijn gescheiden door een middenberm, een niet berijdbaar begroeid vlak, vaak omgeven door kantopsluitingen.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/dd7e7e5a-d528-4698-a437-ad9b00e2dcac,Gebiedsontsluitingsweg: 50 km/h,Concept,Altijd bibeko (binnen de bebouwde kom).,#FFEAA7,5,6
https://data.crow.nl/imbor/term/84318c61-a9df-4cef-b988-9a529b8a0017,Gemengde beplanting,Concept,Een mengeling van vaste planten en heesters.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/3446377c-89d6-417d-8aa6-c5e3c9c60011,Rijbaan,Concept,"RVV1990: elk voor rijdende voertuigen bestemd weggedeelte met uitzondering van de fietspaden en de fiets/bromfietspaden; Rijloper: Dat deel van een in een niveau aangebrachte verharding, waarvan het rijdende verkeer gebruik dient te maken.",#FFEAA7,5,7
https://data.crow.nl/imbor/term/a56b63ab-4044-4229-8ae5-c8380d4d1cf7,IJsvogelwand natuurlijk,Concept,Natuurlijke niet aangelegde ijsvogelwand.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/0bd0d8b8-5c68-47fa-aa3d-cd251aa6af0c,SV02,Concept,Veerboot.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/e5d21465-9326-4ce9-99a0-4a8e6aef3b9f,WegasHectometerpunt,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Wegas en het attribuut hectometerpunt.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/4f257f12-e7c7-41b3-9652-b656b6dede6a,Betonvloer op palen,Concept,Een fundering die bestaat uit een betonnen grondvlak dat wordt ondersteund door een verzameling van in de grond geslagen palen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/0f3e3022-dcbb-4168-8e4f-ceab723ed0ba,Wilgentenen,Concept,De waterloten (takken) van wilgen die samengevlochten worden en bijvoorbeeld gebruikt kunnen worden om afscheidingen uit op te bouwen.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/dea0df4c-58bd-4f08-a452-e8ab0ad768a8,Ballenkist,Concept,Een stuk sportmeubilair waar (golf)ballen in opgeslagen kunnen worden.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/5246b89f-df3a-4f8a-9d3c-c36004e705bf,rijrichting,Concept,Met dit attribuut wordt aangegeven of de verplichte richting op dit wegvak gelijk of tegengesteld is aan de fysieke richting (begin- naar eindjunctie) van een wegvak.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/f28131df-2f44-4260-bb34-e70069eb403b,Close fit lining,Concept,"Nieuwe, zeer nauw op de bestaande leiding aansluitende bekleding of geheel nieuwe leiding die in een bestaande leiding wordt aangebracht.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/5fe43459-f5a4-460c-b186-c48698018950,BA,Concept,Esdoornbos (esdoorns bedekken >50%).,#FFEAA7,5,6
https://data.crow.nl/imbor/term/e4918366-d3b8-47fc-8851-e7bab87a1873,2 m.,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/8f88b146-a24f-4571-a041-4fe8bf224b4a,Sit up bench,Concept,Een bank die als zit- en rugsteun fungeert zodat sit ups ten behoeve van het trainen van de buikspieren uitgevoerd kunnen worden.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/288f5866-ffda-4cbc-bb32-d02245c3339e,Trailerhelling,Concept,Een helling (ook wel slipway genoemd) aan het water waardoor schepen en boten in en uit het water kunnen worden gelaten.,#FFEAA7,5,7
https://data.crow.nl/imbor/term/099c4c75-b063-4993-9dac-53155dfcf0d4,Verkeerskundige zone,Concept,Functionele ruimte die een verkeerskundige functie kent of onderdeel is van de weginrichting.,#FFEAA7,5,59
https://data.crow.nl/imbor/term/01352488-6b6f-4394-8f75-423ea7fa0e14,SG01,Concept,Galerie.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/abd0a9ab-dd3f-4f1c-a475-ff233a7ccf2d,Nummeraanduiding,Concept,Door het bevoegde gemeentelijke orgaan als zodanig toegekende aanduiding van een verblijfsobject of een benoemde plaats.,#FFEAA7,5,7
https://data.crow.nl/imbor/term/591baf5e-5a03-4717-8c0e-2e2c4a0b995a,Pompstation,Concept,Op- of doorpompen van vloeistoffen door middel van een installatie.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/a0a63163-f953-49cb-90a3-e0819d5c696f,Bussluis,Concept,"Een hindernis, meestal een vierkant gat of een blokvormige verhoging van de rijbaan, bedoeld om het gebruik van busbanen uitsluitend voor bussen mogelijk te maken.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/2d9c34fc-3bcf-4d90-bb0d-8c8ac69c11a7,Botanische tuin,Concept,Een tuin met een wetenschappelijk karakter.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/75f653e0-7ba6-45ca-b34c-1fbd533ca5ea,beoogde omloop boom (snelgroeiend),Concept,"Planologische duiding beoogde omloop (jaren) eindbeeld, van een snelgroeiende boom.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/e52f423b-f006-47cc-9ad4-3e85f5b405a5,Vlaggenmastput,Concept,Een permanent in het verharde oppervlak aangebracht verankeringspunt voor het plaatsen van een vlaggenmast.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/0e68a119-af3e-439d-8dae-ba4d1f646f07,Muil,Concept,"Het object heeft een liggend ellipsprofiel, waarbij de bovenzijde ronder is dan de onderzijde.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/5fd072a5-2d06-44e9-a45d-b8619ecc5820,I,Concept,"Apparaten die in deze klasse vallen worden verbonden met een aardbeschermingsleiding, de zogenaamde aarde.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/1424bc1e-e43f-44a8-a4ab-d9d11e9525f4,Glijverbinding,Concept,Twee delen zijn verbonden doordat het een deel met een vervormbare rand in het andere glijdt en daarna uitzet en achter de opening haakt.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/ed9be71a-8bbe-4e2e-8305-ce1c3f46cfb0,Gemeentegrens,Concept,De geometrische begrenzing van het grondgebied van de kleinste eenheid van Nederlands territoriaal openbaar bestuur.,#FFEAA7,5,8
https://data.crow.nl/imbor/term/90375bb1-cc04-4409-b500-00b4fca4efb7,Wegknoop,Concept,"Wegverkeerruimte die een begin-, eind- of keuzepunt is voor de weggebruiker/voertuig.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/cb97abf0-94b0-44de-a659-8767c6df1071,Systeem-straatkast laadplein,Concept,Hoofdaansluiting waarop andere laadpalen zijn aangesloten. Een systeemstraatkast kan zowel op DC (gelijkstroom – snelladen) als AC (wisselstroom – regulier laden) zijn aangesloten.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/93290cc2-955a-40cc-b32f-70b9cdbe63e2,1 op 1 relatie,Concept,Er kan maar één waarde ingevuld worden en deze moet verplicht geregistreerd worden.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/5716d22b-be2e-4e3e-b7f7-c1ea365317a0,Dikformaat kant,Concept,"Een straatsteen van bepaalde afmeting: een klinker van dit formaat is 20 tot 21 centimeter lang en 6,5 tot 7 centimeter breed. Het woord 'kant' betekent dat de stenen in een legverband liggen waarbij de individuele stenen op hun zijkant liggen.",#FFEAA7,5,5
